scenario,WBA2,WBA3,WBA4,WBA5,WBA6,WBA7N,WBA7S,WBA8N,WBA8S,WBA9,WBA10,WBA11,WBA12,WBA13,WBA14,WBA15N,WBA15S,WBA16,WBA17N,WBA17S,WBA18,WBA19,WBA20,WBA21,WBA22,WBA23,WBA24,WBA25,WBA26N,WBA26S,WBA50,WBA60N,WBA60S,WBA61,WBA62,WBA63,WBA64,WBA71,WBA72,WBA73,WBA90,DETAW
s0030,3.0219103574907167,1.9390461254347202,2.068819133780055,1.8367527033943138,3.0096759102466093,4.160582667145028,2.228849586310732,2.831564823822815,2.1810859266140716,2.138429856354275,1.963074605301033,2.0210509334129143,2.0093587061254228,1.8563938909522446,2.0854556834086244,2.1412454355994748,3.3426001204853537,3.008338281363853,2.027862953976439,3.0087131891468246,3.009517323059678,3.0533199902928203,1.6296871978942333,3.0023220802274917,3.0870153398619986,3.480774552245062,4.137988510671882,1.986759681569695,3.2420203760154442,2.2310250576322015,2.296357867539886,2.3759994895601615,3.0126875876600514,2.332702794290517,3.56006228679954,4.498558811268513,4.82196617564296,2.8016154546306904,3.131875785961775,3.7779394319815447,4.960880541191453,2.1885015949703828
s0031,3.037279919867125,2.0486605944392924,2.0680699584328606,1.8573278600706011,3.0205732156066216,4.452118078980407,2.528507357150735,3.0721764676183647,3.0716398919460923,3.002560549415213,1.987669090635732,2.2845228498986465,2.0007706706310517,1.9789634694123106,2.0551068756286943,2.099621066935602,3.314102210411565,3.0226614725450776,2.3775757361933167,3.0677366547687903,3.1227855379661777,3.262070362343497,1.8824637793059358,3.009574239772773,3.137509838404372,3.5017042586802845,4.139587993728217,2.025045023233374,3.2536825327291026,2.3360138474865373,3.0116309145473803,2.7341470303020894,3.073512219961337,1.3659782273567753,3.427978657106017,4.723699586122825,4.872484546414395,3.028131785799476,4.162269263067163,4.3667646325748075,4.970358391085186,2.292674366572375
s0031-R,3.037279919867125,2.0486605944392924,2.0680699584328606,1.8573278600706011,3.0205732156066216,4.452118078980407,2.528507357150735,3.0721764676183647,3.0716398919460923,3.002560549415213,1.987669090635732,2.2845228498986465,2.0007706706310517,1.9789634694123106,2.0551068756286943,2.099621066935602,3.314102210411565,3.0226614725450776,2.3775757361933167,3.0677366547687903,3.1227855379661777,3.262070362343497,1.8824637793059358,3.009574239772773,3.137509838404372,3.5017042586802845,4.139587993728217,2.025045023233374,3.2536825327291026,2.3360138474865373,3.0116309145473803,2.7341470303020894,3.073512219961337,1.3659782273567753,3.427978657106017,4.723699586122825,4.872484546414395,3.028131785799476,4.162269263067163,4.3667646325748075,4.970358391085186,2.292674366572375
s0032,3.0203947111600447,1.968289569742872,1.9986963299608096,2.163494419343845,1.942721242981768,1.7792492982859944,2.114750301153659,1.932156462898702,2.036776788320487,2.2441433327086253,2.1747887749090524,2.0088480568813436,2.1155351934630935,2.1235244168939227,2.1016768142488242,2.142041034554406,3.0126091972824276,3.0085653888544592,1.995023613612596,3.009667117490254,3.0106066144421235,3.0559090455014344,2.1941795930540544,3.004119425880045,3.008674478627423,3.0143763031715585,3.0265564669455345,1.777828347592785,1.4019535256452011,1.7834521995201236,1.5660470275973783,1.6777523895607258,1.3843194598591015,1.2639818874675628,1.4873877500199468,3.61924123783455,4.427525050859572,2.5171644130377886,3.103613342443055,3.5935789414307626,4.939987129409301,1.6817375834133261
s0032-R,3.0203947111600447,1.968289569742872,1.9986963299608096,2.163494419343845,1.942721242981768,1.7792492982859944,2.114750301153659,1.932156462898702,2.036776788320487,2.2441433327086253,2.1747887749090524,2.0088480568813436,2.1155351934630935,2.1235244168939227,2.1016768142488242,2.142041034554406,3.0126091972824276,3.0085653888544592,1.995023613612596,3.009667117490254,3.0106066144421235,3.0559090455014344,2.1941795930540544,3.004119425880045,3.008674478627423,3.0143763031715585,3.0265564669455345,1.777828347592785,1.4019535256452011,1.7834521995201236,1.5660470275973783,1.6777523895607258,1.3843194598591015,1.2639818874675628,1.4873877500199468,3.61924123783455,4.427525050859572,2.5171644130377886,3.103613342443055,3.5935789414307626,4.939987129409301,1.6817375834133261
s0033,3.0372885752907237,2.052404105414555,2.0002265691910672,2.1899378587449476,1.9413892107764026,1.7848970307912908,2.2333286844612075,2.7913667860186595,2.8859696096337784,3.0005585020376975,2.2237415550005366,2.436751695004581,2.142942011153652,2.1586694450791515,2.096486276836833,2.1435348125425926,3.0118093694270125,3.0203145283434156,2.5146222327401335,3.0548135563568755,3.0893241213362153,3.2600542070094365,2.303229470875759,3.007383446759798,3.034424256016171,3.0377474001965443,3.027577131238144,1.749146472478285,1.395481784357907,1.6948606929093017,1.4584045699239039,1.658728049293714,1.398926592824721,1.2729317738075296,1.3282317672091566,3.4382837909377466,4.303527125721048,2.361292566751123,3.097133182944315,3.449334436594209,4.93518329599025,1.6470094955020644
s0033-R,3.0372885752907237,2.052404105414555,2.0002265691910672,2.1899378587449476,1.9413892107764026,1.7848970307912908,2.2333286844612075,2.7913667860186595,2.8859696096337784,3.0005585020376975,2.2237415550005366,2.436751695004581,2.142942011153652,2.1586694450791515,2.096486276836833,2.1435348125425926,3.0118093694270125,3.0203145283434156,2.5146222327401335,3.0548135563568755,3.0893241213362153,3.2600542070094365,2.303229470875759,3.007383446759798,3.034424256016171,3.0377474001965443,3.027577131238144,1.749146472478285,1.395481784357907,1.6948606929093017,1.4584045699239039,1.658728049293714,1.398926592824721,1.2729317738075296,1.3282317672091566,3.4382837909377466,4.303527125721048,2.361292566751123,3.097133182944315,3.449334436594209,4.93518329599025,1.6470094955020644
s0035,3.019977968406728,1.944393726099459,2.0476557615362823,1.7967486326767146,3.000585465495473,3.8940999340104367,2.2218172638931493,2.7381653888580506,2.196732778256541,1.9842995873461415,1.9298392665243393,1.9749320901856855,1.978496901756469,1.9720646266013966,1.9851825106485699,2.0085129813789915,3.2305302621347685,3.0071467098528513,1.9971585292912568,3.007915383846725,3.007982831003757,3.049855842264569,1.8404574032254093,3.0032355162044335,3.0916827130752456,3.4782839555320404,4.216916343837292,2.1391056236333705,3.289244487273397,2.775325566927081,2.369794720296425,2.9252650530011466,3.0213297311446636,2.270403606318217,3.437917613369096,4.4933348845970364,4.8129555025740896,3.0023357081864464,3.368444580965954,4.074506630212799,4.965922676714062,2.474013569859406
s0037,3.0199027845557698,1.9434846382499695,2.045763769268408,1.7925258764713783,2.9926421345118186,3.8605880971067523,2.2068680438713617,2.729365953597668,2.198412768355479,1.9869573072838826,1.9275996682756054,1.974346384646707,1.9847683939006133,1.9748974427038193,1.997151495152749,2.020552070400335,3.2329103864958544,3.007206440168609,1.9986429919166442,3.008132285774793,3.0085738497450953,3.0501843286969197,1.8049289714977477,3.003069876285894,3.0917885833331002,3.4793256065462055,4.217656876786628,2.0892773390411588,3.2894755359993484,2.771815859599619,2.30893277666077,2.9256176923545842,3.021289698661428,2.2596850064244016,3.4404374502910837,4.492106904860126,4.812617207475582,3.0004375811492,3.353185116786345,4.053482332027203,4.965395008748478,2.4546556962026265
s0039,1.042467489820487,1.7715499210346968,2.5285234297170476,3.018729067406331,2.412704916195377,3.302257793883213,3.017875921957036,2.3290581125933856,3.667417975239599,1.1075426398599741,1.5734646198258146,4.17204351677991,4.744757371489357,4.991878238404686,4.978813450944821,4.983349784858109,4.937992976288235,1.0669142980006898,3.0588718763186056,4.092649226999875,3.2493509210001896,4.7389051878764805,2.5033404595588618,1.2505654015348437,1.2862325005158115,3.004802177469563,1.499779229620112,3.001475256682896,3.0016874448497712,2.971593067022294,2.7824244113635777,3.0029535597290162,3.020684541731548,4.296221544050879,4.727124138573703,4.46285662368566,4.903230459122178,3.1898018161958426,2.999319283641069,3.0001888695633245,3.0074151463653522,2.9666946661804547
s0040,1.0430077421626256,2.050350599966113,2.5776826218015882,2.6055573213079297,2.3382451324073337,3.253865299068754,3.008592502560552,2.5166046057729314,3.663909109184116,1.11544568285442,1.5639314308633563,4.155796117286865,4.742704483185299,4.991373911077783,4.978150150631919,4.98331994163448,4.937974783060786,1.0669597334743943,3.056521960124804,4.090145463491107,3.248004916534168,4.725826177353234,2.5115301952511704,1.2676104330135143,1.3080947469427366,1.490722601364859,1.4996226280663831,3.0010997631696084,3.000891745836965,2.980816467145492,2.788101008483405,3.00294243906403,3.0201885533498327,4.280003174531166,4.7092794001612575,4.441307847156596,4.902459457088352,3.189750310590216,2.9993304389056132,3.0001771331682368,3.0073906925355347,2.9679246585411203
s0041,1.0425978177049564,1.7666881509599965,2.535480113974458,3.0028096114399387,2.3840138851016333,3.287017637917339,3.015523148597913,2.4167611370268407,3.6630324229260802,1.106632108349321,1.5178541518863349,4.128580278553176,4.741915279992564,4.991388946870112,4.9782229086465835,4.983325402946767,4.937969151730476,1.0666083919951648,3.055195077393892,4.087202349474843,3.247882234049752,4.725935320820291,2.504498098255249,1.2545352685309266,1.2920440075058373,3.0002534616200083,1.4997348426093922,3.001387286625595,3.001497222681118,2.9760605952000034,2.7586430828246953,3.002932504557744,3.01927183603269,4.279849329636851,4.709523078518059,4.441434364395155,4.90257798574743,3.1897542134890156,2.9993235414018775,3.0001702134586137,3.0073540574666366,2.9666386742037694
s0042,1.042528271238792,1.7504053676852425,2.5427268148444337,3.015463907979257,2.40772508141655,3.29894802226653,3.018116482347979,2.4265356914946965,3.665935726742812,1.110355226816025,1.5585049938626376,4.162026604398018,4.743616671075877,4.991635806927916,4.978502732950802,4.983337998788451,4.937969885647466,1.066941228087804,3.059328229980937,4.089817101666008,3.248418362452857,4.732262016730361,2.50235516247657,1.2526536044831644,1.2954170141829981,3.004029566844379,1.4997705367710796,3.0014690099228623,3.001758673615648,2.976869468961471,2.7815425115247363,3.0029653597860926,3.0203582041011154,4.286197881357199,4.719876626932864,4.452865103569556,4.902938368185009,3.189759653387457,2.999323279262646,3.0002119159177467,3.007384534856342,2.9672562867655
s0044,3.019976910780509,1.9473932460052596,2.060239942660835,1.798244770739124,3.008152221617569,4.041082821035037,2.2677066396600405,2.6436277054293513,2.0723065318788754,1.9174235331914513,1.9234205515158078,1.9729713016731365,1.9950003351692414,1.9791366119667617,2.015800209652497,2.0413727892584856,3.2384241376051484,3.0075072789841,1.9797740134863533,3.0040958484885034,3.000046066432084,3.030265952465494,1.9764613135236817,3.0037261811494127,3.0838427784617006,3.4726393563735893,4.2105313186373,2.2387250851938636,3.284225400405172,2.846692272459892,2.986227386413297,2.9736022329658347,3.033870605422802,2.494732646489293,3.469626969713017,4.536847133604526,4.827430726915364,3.0087644020749256,3.8808499299822286,4.457705718411123,4.977100119865164,2.5668686793642834
s0045,3.0218415064526956,1.949395853229594,2.046094074262915,1.7962884980792513,2.9872581418592103,3.8481822124046703,2.2013005187435306,2.7283572172970527,2.198681563899676,2.008740921370161,1.9292617678968442,1.9869726079677426,1.9903327811563865,1.9823117718658467,1.9968071828328675,2.024535480033361,3.2322669751930584,3.0076414974350065,2.0106365859468034,3.008914008447405,3.0100776554086415,3.051915297508693,1.7932769582649581,3.0031733090867654,3.0928514588654474,3.478459348006754,4.216477606609491,2.2331258191024927,3.2903887647970875,2.856106353615683,2.3447390987054604,2.9616655012570563,3.0217141842741366,2.2613528422894738,3.4353495998670867,4.490865310161747,4.811986085890258,3.0019198992926595,3.3392245197081754,4.0345451528755145,4.964808971609033,2.5447927556346794
s0046,3.0228953986448475,1.9636590627724875,2.077968372462754,1.8362545561558796,3.027469240661339,4.4888533909902275,2.467668319446271,3.00899233383369,2.3853279599848918,2.2108461541260915,1.9611717909234985,1.9186966138859733,1.9727228267638708,1.9528561235736213,2.037012778092782,2.0666770979518447,3.3070396076298474,3.009101880346314,1.880287515922232,3.0095906892252637,3.0100871431674423,3.0519440466624967,1.743239851092781,3.0026082640066596,3.0841513801400087,3.4583613723928117,4.136590864190614,2.061634545212021,3.254445529416692,2.501000050287363,2.6566746566290727,2.9197459157699113,3.035048760243775,1.327695397016626,3.5550781890894347,4.651837682806805,4.875910231530947,3.0201508208010224,4.068911245866756,4.3321441431057295,4.967967171213861,2.245705730796168
s0046-R,3.0228953986448475,1.9636590627724875,2.077968372462754,1.8362545561558796,3.027469240661339,4.4888533909902275,2.467668319446271,3.00899233383369,2.3853279599848918,2.2108461541260915,1.9611717909234985,1.9186966138859733,1.9727228267638708,1.9528561235736213,2.037012778092782,2.0666770979518447,3.3070396076298474,3.009101880346314,1.880287515922232,3.0095906892252637,3.0100871431674423,3.0519440466624967,1.743239851092781,3.0026082640066596,3.0841513801400087,3.4583613723928117,4.136590864190614,2.061634545212021,3.254445529416692,2.501000050287363,2.6566746566290727,2.9197459157699113,3.035048760243775,1.327695397016626,3.5550781890894347,4.651837682806805,4.875910231530947,3.0201508208010224,4.068911245866756,4.3321441431057295,4.967967171213861,2.245705730796168
s0047,3.037109905425143,2.0466757482185964,2.171919054953535,1.8316576631257013,3.014569269561206,4.034228738531115,2.301481434223001,2.7562339045574755,2.2759055650772066,1.8162401957986676,1.8491098370422572,1.4066339997524155,1.9456146196458803,1.9573626689226673,2.0250007028157677,2.032200463885449,3.2285574113650113,3.000416545571105,1.4117704353047649,3.002080661309408,3.003547687768978,3.0586352527811123,1.6235146406909167,3.0025647361599304,3.0845513345735465,3.437914725689926,4.12518477055342,2.3141715293383993,3.249831081005445,3.0345378784786163,3.000526062629666,3.1952230629763885,3.1280858466705714,3.006514345492948,3.6704783691778,4.620668071964505,4.861267830815884,3.0109448300093304,3.63030786736755,4.286869441805347,4.970779273692403,2.9660645481427164
s0047-R,3.037109905425143,2.0466757482185964,2.171919054953535,1.8316576631257013,3.014569269561206,4.034228738531115,2.301481434223001,2.7562339045574755,2.2759055650772066,1.8162401957986676,1.8491098370422572,1.4066339997524155,1.9456146196458803,1.9573626689226673,2.0250007028157677,2.032200463885449,3.2285574113650113,3.000416545571105,1.4117704353047649,3.002080661309408,3.003547687768978,3.0586352527811123,1.6235146406909167,3.0025647361599304,3.0845513345735465,3.437914725689926,4.12518477055342,2.3141715293383993,3.249831081005445,3.0345378784786163,3.000526062629666,3.1952230629763885,3.1280858466705714,3.006514345492948,3.6704783691778,4.620668071964505,4.861267830815884,3.0109448300093304,3.63030786736755,4.286869441805347,4.970779273692403,2.9660645481427164
s0048,3.033806421102577,2.0933685164106977,2.11571786029831,1.9429725884096154,2.4712970307507476,2.500489098507818,2.2364781106462157,2.3103498531981277,2.2336250360003955,1.788082643605787,1.859834166168758,1.3771761887827934,2.149827920046505,2.0459650491555266,2.463892475976885,2.486795623991023,3.6248836330427308,3.0022567956210775,1.3729871030439562,3.0031387641600675,3.003810755856075,3.0570894422929458,1.8836946817021083,3.003745310010484,3.102317436135925,3.5832216098979917,4.179801379041899,2.266147641421895,3.2767528566427018,2.882671910919593,3.0162570696780624,3.059102430611074,3.098134466682517,3.0254608831525753,3.6100478096342297,4.418689478030782,4.804706693312342,2.826425656634984,2.256969876562663,3.533307477119064,4.957854897850417,2.715536329701424
s0049,3.0384232406190343,2.073217395271192,2.1804418039634292,1.873122925819902,3.022281745627307,4.110624363187524,2.3049937474702404,2.7722797197577025,2.291511996891598,1.8885473000729118,1.857361604951607,1.3774747140975234,2.0498439355166953,1.994035390158068,2.2371875552123566,2.246356322047591,3.586903778647152,3.003101328904655,1.3929463834111464,3.0062953831236086,3.00793923108021,3.062394889794185,1.621364452541183,3.002951699230467,3.1158663474131028,3.6873732765488767,4.337532548504892,2.3223594267860124,3.3434954826443968,3.0652567087097315,3.001292909316843,3.192318535112106,3.124922663628727,3.0064640464314385,3.67680231319681,4.624134466500385,4.861703506744694,3.012702613658766,3.6773394605829353,4.303804049133191,4.970964297321476,2.9991669220781656
s0050,1.0507993177236494,2.651847056346811,2.6325725044236763,1.8561288423102877,2.289722241313841,3.374036771055504,2.990887964891946,2.2100607689735536,3.6575682317373928,1.2118883107767635,2.387040927149064,4.073199257287494,4.737070983599903,4.987919036454495,4.9746569872417705,4.98318663347413,4.936506696291989,1.0801803494671007,3.167047643776622,4.048537551577366,3.255057201470801,4.642360277117444,2.686660082742558,1.291471403775252,1.3201206027649441,1.4760719612423139,1.4994630781887688,3.0012688773234095,1.4997143853458563,2.9648208721518032,2.9197592942321924,3.00300375284512,3.027806218661137,4.487597899306408,4.506919318813162,4.299077148932204,4.898942240743023,3.1857915883260084,2.999431933738319,3.001016668523255,3.0070460122384985,2.975158852733835
s0051,1.0513483320112549,3.011272109116608,2.6536928455400943,1.871491701156976,2.3282259537776304,3.4002347609211916,2.991306187516148,2.2186228199118547,3.672332143315343,1.2824003949813885,2.3685492063803446,4.0632127353489995,4.736802165006431,4.987870466043312,4.974637424090001,4.983186750366256,4.93652447936296,1.0816061813683293,3.1712304617382534,4.036639849593518,3.2550844110034483,4.640886954206455,2.695111867025768,1.3173213366333578,1.3288516350079256,1.4764922114137016,1.4994928022119458,3.001399569520314,1.499732709201473,2.965229373781156,2.915089715689825,3.0031304879988676,3.027536629669218,4.487400496499627,4.503254136899474,4.295757268978485,4.898950825127828,3.185828368353482,2.9994467963317724,3.0010811676510407,3.0069416692011695,2.976269466089918
s0056,3.052389496967222,2.1666467995854246,2.3813527910946886,2.0687840220569527,3.069435544836078,4.643750605196242,2.693338668713854,3.021670135756054,2.6776344825775604,2.3158876119543432,1.9976740408564098,1.8021163257284405,2.2632495569003352,2.2196435108916917,2.3430288373281556,2.3821832363142317,3.3599840570490582,3.010828532860063,2.076304397543326,3.01429161931013,3.0153751339989845,3.0746312899057258,1.47278029017746,3.0017272666479635,3.124476784266182,3.6133059238452327,4.311668035258067,2.433473342632438,3.3700363898938694,3.17939295271222,3.029678288180535,3.4477379322943196,3.25926392210241,3.049316118123814,3.8929298855105143,4.6922693004169425,4.884539617164585,3.029332622874574,3.998603166426167,4.439295339490407,4.974726606762901,3.161588716051075
s0056-R,3.052389496967222,2.1666467995854246,2.3813527910946886,2.0687840220569527,3.069435544836078,4.643750605196242,2.693338668713854,3.021670135756054,2.6776344825775604,2.3158876119543432,1.9976740408564098,1.8021163257284405,2.2632495569003352,2.2196435108916917,2.3430288373281556,2.3821832363142317,3.3599840570490582,3.010828532860063,2.076304397543326,3.01429161931013,3.0153751339989845,3.0746312899057258,1.47278029017746,3.0017272666479635,3.124476784266182,3.6133059238452327,4.311668035258067,2.433473342632438,3.3700363898938694,3.17939295271222,3.029678288180535,3.4477379322943196,3.25926392210241,3.049316118123814,3.8929298855105143,4.6922693004169425,4.884539617164585,3.029332622874574,3.998603166426167,4.439295339490407,4.974726606762901,3.161588716051075
s0057,3.0486521600732375,2.207265187147476,2.2801165440490156,2.014668936492217,3.007221558554265,3.3729407267758256,2.5842431804205837,2.765782571387542,2.618365936364822,2.196485239481243,1.9891924787659971,1.6843043176397314,2.4412835207943844,2.3027565281412583,2.7301442092039974,2.7980564319619194,3.6948835082982425,3.015163454874069,1.8094002046080715,3.0179507530665344,3.0179566185403024,3.0727766274143566,1.7359637216444321,3.004980344777423,3.1432237701051737,3.7459647947819197,4.352335851498393,2.4892848316423035,3.403661610376251,3.1382408564398867,3.052427305711251,3.304305676940799,3.2355985993308245,3.069135848886491,3.931456885514725,4.554501924543445,4.843414180655514,3.0112869768544366,2.8564105957452965,3.771232210729884,4.964454788793656,3.1035446826752517
s0058,3.0536534668909603,2.188041926848294,2.3890878472330987,2.105214657784776,3.0770805403686685,4.662824589166892,2.7249230512098546,3.0262539530199284,2.7230135873130057,2.6222109190072316,2.0931745217370388,3.0096823612973407,2.3146940104281266,2.3090676351447037,2.2445068627260643,2.253327446373378,3.7485243097642065,3.024283489852724,3.007767581160043,3.0290464393233183,3.0297756994133196,3.083131073617654,1.4670846766097871,3.001998932424941,3.1605487420179874,3.8988630363316323,4.4509316688190745,2.401119981188196,3.4662172100604343,3.2354970857350605,3.0308563999717086,3.461394335177211,3.25695043098341,3.049498342344036,3.8888794538403677,4.692283511215202,4.884609509667547,3.031596540531189,4.012978407526635,4.4462402017059555,4.974988960480423,3.16869276968443
s0059,1.0680703273777663,3.299757148695728,2.856118494777169,1.9573106331077885,2.5347716363720503,3.7674033488568113,2.9974395740444244,1.8936837241778148,3.8493341522362603,3.098737805166109,4.3005824538219235,4.446652601244027,4.743101165528329,4.989263955478996,4.975866884211318,4.9833108088656655,4.939828661809925,1.1393885616479986,3.4033619734270153,4.259316340043893,3.252416113452337,4.6808175829048135,2.8652040279039097,3.0021467034745952,1.432143953174424,1.478838387504238,1.4996388350977106,3.002847357649432,3.000121059128803,2.9464266792493996,3.015866171251698,3.0041192635381098,3.040011539396849,4.606008826035044,4.585428946930147,4.346920989099846,4.900594102685483,3.1948990998816313,2.999644176304688,3.002562668106318,3.0097605354639194,2.991008266340652
s0060,1.0687586330284662,3.313766501563954,2.85674377339282,2.229110845127137,2.6583518846254526,3.8858751652294745,3.0051984685637203,1.9822635978349568,3.8872511735566926,3.1742703617681056,4.337673062367991,4.44327709173508,4.742846793988759,4.989261758078385,4.975848698538406,4.983309614044826,4.9398385759000645,1.142015294900697,3.4263637582106425,4.256216010942452,3.252256602068072,4.681113375288303,2.87243138459527,3.002583383884223,1.4344467668584715,1.484468771906871,1.4997672307609546,3.00347546785298,3.0006741881683987,2.9515222399201226,3.0167247961134827,3.0044191288771858,3.039650179517898,4.60581125155108,4.582109526725037,4.343715831622157,4.900521813340983,3.1949311494184647,2.999659191509034,3.00280879955019,3.009704950021744,3.000261147602805
s0062,3.0290817279312,2.039707673364336,2.1505944454697556,1.870228993744798,2.7574923960670428,2.9602057253906304,2.218421848485741,2.484321367129824,2.205057487449231,1.9376308177214812,1.8834087405463182,1.4886176719272153,2.0736874743859492,2.032329209980797,2.214013847061427,2.2501620887465377,3.2541108538222248,3.0034427344130195,1.490877387996104,3.0062904911313133,3.0098442656383453,3.06182047403267,1.666105695948891,3.002927118706837,3.0524480562634864,3.287753243896279,3.639273899534642,2.4477004413990207,3.1062892148839762,3.0892657993782406,3.026683795989775,3.5335986782232798,3.435013865743076,3.0639851245709786,3.3588392314587425,4.128239713552768,4.6805533006354665,3.002128798677916,3.064630798462596,3.530952839069959,4.922887202822253,3.1997924688804673
s0063,3.040899983275808,2.1075271305146557,2.333932752392269,1.9566322933427003,3.025780934819938,4.242953634490096,2.5763581549490673,2.957322241341803,2.5974090170124002,2.233177675114157,1.949816598929936,1.7846755065148865,2.2590242495778234,2.196981642078834,2.381219965021289,2.446387124845134,3.2908352049174994,3.0107508341604956,1.9278997784047098,3.013545127782065,3.0162941397999514,3.0761224905367923,1.6704036768137431,3.0037533408472226,3.07251293161223,3.37618377238283,3.8248106785355054,2.5619443378285442,3.166579709514643,3.188788396835082,3.060508042858911,3.782674073948257,3.584652212238667,3.105586850383956,3.4975813307241053,4.2910001516854654,4.7521562453533885,3.016701817557569,3.3151489714365723,3.7478045215664784,4.932296506628429,3.382376557545222
s0065,3.0179786738262133,1.9372228681342774,2.0170107436004936,1.8103526740801672,2.4864925996325833,2.785588603120552,2.0649046855325714,2.3301172288164884,1.9910732344508224,1.9543144573533078,1.9291201791111159,2.1883404582580943,1.9734147062582341,2.0278022948470933,1.9196597901139982,1.9173229950204629,3.205965262285585,3.0071424320062166,2.317535630225037,3.0073067802762696,3.0072800856418054,3.0484629565164765,1.819056580791279,3.00194389679879,3.0492077923236964,3.3362262315912328,3.8990568711746025,1.9994590164034176,3.13624598070023,1.9726945968769845,2.5015022553903,2.242557423754752,2.7944425610165093,2.0793028953078077,3.436977278267806,4.492194101981597,4.815814375465051,3.007813495008541,3.4173374456125307,4.131264693454684,4.96760294127377,2.085176465359682
s0067,3.0369369440502316,2.0501682924447016,2.1696871827463684,1.8264898932345313,3.010050796766021,3.8721130512721196,2.2328283428454987,2.729501452699198,2.220747256665762,1.9384114939597876,1.8540669153001226,1.4788332740302481,2.107394612873429,2.02829649524911,2.392971843181968,2.4658271501677547,3.6976242149045824,3.0066280103879612,1.483626572715134,3.0076789898118577,3.009856210780866,3.0643349978978627,1.5931513348628425,3.0026667702323344,3.0997986008182123,3.6104093702844886,4.227421088829621,2.4252975775167185,3.297052521178593,3.132066344767404,3.0274883275873794,3.5459123387865903,3.432473853233806,3.0638880393646004,3.359240818226149,4.128360816868426,4.68055220845564,3.0036174412268064,3.0696694821680577,3.538462099271346,4.923350389092528,3.226227123148394
s0068,3.036554160156506,2.0416896626132166,2.162749946516254,1.8052703735226245,3.009004901602057,3.8441074761481064,2.2511844776508254,2.707059225293471,2.2360171165473908,1.8429164106009144,1.8428011565584792,1.4523756986999674,1.9630787134413565,1.9671449420739795,2.0388321209223443,2.0504618193901467,3.2309670700588367,3.0014746204934033,1.4569840943379622,3.003609238382069,3.0055882289480946,3.0603508101926833,1.617903568744693,3.0019022193785405,3.0875175433225315,3.451820250801841,4.164194336093348,2.2037093216659915,3.2677258410589567,2.657779070697611,1.7251120392059365,2.4765901221154376,1.6910731029795847,1.5144183184615843,1.4922096634689104,3.449534230300132,3.9580457560383833,2.419732641968305,2.535948630873435,3.362568312734192,4.935005634416818,2.3903042584082144
