scenario_short_code,tier_short_code,location_type,location_id,location_name,tier_level,tier_value,display_order
s0020,CWS_DEL,demand_unit,72_NU,72_NU,1,,77
s0020,CWS_DEL,demand_unit,72_PU,72_PU,1,,78
s0020,CWS_DEL,demand_unit,73_NU,73_NU,1,,79
s0020,CWS_DEL,demand_unit,90_PU,90_PU,1,,80
s0020,CWS_DEL,demand_unit,AMADR_NU,AMADR_NU,1,,81
s0020,CWS_DEL,demand_unit,AMCYN,AMCYN,1,,82
s0020,CWS_DEL,demand_unit,ANTOC,ANTOC,1,,83
s0020,CWS_DEL,demand_unit,ELDID_NU1,ELDID_NU1,1,,84
s0020,CWS_DEL,demand_unit,ELDID_NU2,ELDID_NU2,1,,85
s0020,CWS_DEL,demand_unit,ELDID_NU3,ELDID_NU3,1,,86
s0020,CWS_DEL,demand_unit,FRFLD,FRFLD,1,,87
s0020,CWS_DEL,demand_unit,GDPUD_NU,GDPUD_NU,1,,88
s0020,CWS_DEL,demand_unit,GRSVL,GRSVL,1,,89
s0020,CWS_DEL,demand_unit,PCWA3,PCWA3,1,,90
s0020,CWS_DEL,demand_unit,WSPNT_NU,WSPNT_NU,1,,91
s0020,DELTA_ECO,wba,DETAW,Sacramento-San Joaquin Delta (DETAW),3,1,1
s0020,ENV_FLOWS,network_node,AMR004,American River at I-80 Bridge,3,1,1
s0020,ENV_FLOWS,network_node,FTR003,Feather River,3,1,2
s0020,ENV_FLOWS,network_node,FTR029,Feather River at Yuba City,3,1,3
s0020,ENV_FLOWS,network_node,MCD005,Merced River at Stevinson,3,1,4
s0020,ENV_FLOWS,network_node,MOK028,Mokelumne River,3,1,5
s0020,ENV_FLOWS,network_node,SAC000,Sacramento at confluence,3,1,6
s0020,ENV_FLOWS,network_node,SAC049,Sacramento River at Freeport,2,1,7
s0020,ENV_FLOWS,network_node,SAC122,Sacramento River at Tisdale Weir,2,1,8
s0020,ENV_FLOWS,network_node,SAC148,Sacramento River at Colusa Weir,2,1,9
s0020,ENV_FLOWS,network_node,SAC257,Sacramento River above Bend Bridge,2,1,10
s0020,ENV_FLOWS,network_node,SAC289,Sacramento River (South Bonnieville),2,1,11
s0020,ENV_FLOWS,network_node,SJR070,San Joaquin near Vernalis,3,1,12
s0020,ENV_FLOWS,network_node,SJR127,San Joaquin at Salt Slough,3,1,13
s0020,ENV_FLOWS,network_node,STS011,Stanislaus River,3,1,14
s0020,ENV_FLOWS,network_node,TRN111,Trinity River at Lewiston,3,1,15
s0020,ENV_FLOWS,network_node,TUO003,Tuolumne River,3,1,16
s0020,ENV_FLOWS,network_node,YUB002,Yuba River at Marysville,2,1,17
s0020,FW_DELTA_USES,compliance_station,EM,Emmaton,2,1,1
s0020,FW_DELTA_USES,compliance_station,JP,Jersey Point,2,1,2
s0020,FW_EXP,network_node,CAA003,Banks Pumping Plant,1,1,1
s0020,FW_EXP,network_node,DMC000,Jones Pumping Plant,1,1,2
s0020,GW_STOR,wba,10,WBA 10,1,1,1
s0020,GW_STOR,wba,11,WBA 11,1,1,2
s0020,GW_STOR,wba,12,WBA 12,2,1,3
s0020,GW_STOR,wba,13,WBA 13,2,1,4
s0020,GW_STOR,wba,14,WBA 14,2,1,5
s0020,GW_STOR,wba,15N,WBA 15N,2,1,6
s0020,GW_STOR,wba,15S,WBA 15S,3,1,7
s0020,GW_STOR,wba,16,WBA 16,3,1,8
s0020,GW_STOR,wba,17N,WBA 17N,1,1,9
s0020,GW_STOR,wba,17S,WBA 17S,3,1,10
s0020,GW_STOR,wba,18,WBA 18,3,1,11
s0020,GW_STOR,wba,19,WBA 19,3,1,12
s0020,GW_STOR,wba,2,WBA 2,3,1,13
s0020,GW_STOR,wba,20,WBA 20,1,1,14
s0020,GW_STOR,wba,21,WBA 21,3,1,15
s0020,GW_STOR,wba,22,WBA 22,3,1,16
s0020,GW_STOR,wba,23,WBA 23,3,1,17
s0020,GW_STOR,wba,24,WBA 24,4,1,18
s0020,GW_STOR,wba,25,WBA 25,2,1,19
s0020,GW_STOR,wba,26N,WBA 26N,3,1,20
s0020,GW_STOR,wba,26S,WBA 26S,2,1,21
s0020,GW_STOR,wba,3,WBA 3,1,1,22
s0020,GW_STOR,wba,4,WBA 4,2,1,23
s0020,GW_STOR,wba,5,WBA 5,1,1,24
s0020,GW_STOR,wba,50,WBA 50,2,1,25
s0020,GW_STOR,wba,6,WBA 6,2,1,26
s0020,GW_STOR,wba,60N,WBA 60N,2,1,27
s0020,GW_STOR,wba,60S,WBA 60S,2,1,28
s0020,GW_STOR,wba,61,WBA 61,1,1,29
s0020,GW_STOR,wba,62,WBA 62,3,1,30
s0020,GW_STOR,wba,63,WBA 63,4,1,31
s0020,GW_STOR,wba,64,WBA 64,4,1,32
s0020,GW_STOR,wba,71,WBA 71,3,1,33
s0020,GW_STOR,wba,72,WBA 72,3,1,34
s0020,GW_STOR,wba,73,WBA 73,4,1,35
s0020,GW_STOR,wba,7N,WBA 7N,2,1,36
s0020,GW_STOR,wba,7S,WBA 7S,2,1,37
s0020,GW_STOR,wba,8N,WBA 8N,2,1,38
s0020,GW_STOR,wba,8S,WBA 8S,2,1,39
s0020,GW_STOR,wba,9,WBA 9,1,1,40
s0020,GW_STOR,wba,90,WBA 90,4,1,41
s0020,GW_STOR,wba,DETAW,Delta-Eastside Water,2,1,42
s0020,RES_STOR,reservoir,FOLSM,Folsom Reservoir,3,1,1
s0020,RES_STOR,reservoir,MELON,New Melones Reservoir,2,1,2
s0020,RES_STOR,reservoir,MLRTN,Millerton Reservoir,4,1,3
s0020,RES_STOR,reservoir,OROVL,Oroville Reservoir,2,1,4
s0020,RES_STOR,reservoir,SHSTA,Shasta Reservoir,2,1,5
s0020,RES_STOR,reservoir,SLUIS_CVP,San Luis Reservoir (CVP),3,1,6
s0020,RES_STOR,reservoir,SLUIS_SWP,San Luis Reservoir (SWP),3,1,7
s0020,RES_STOR,reservoir,TRNTY,Trinity Reservoir,3,1,8
s0020,WRC_SALMON_AB,network_node,SAC299,Sacramento River at Keswick,4,1,1
s0021,AG_REV,demand_unit,02_NA,02_NA,2,,1
s0021,AG_REV,demand_unit,02_PA,02_PA,4,,2
s0021,AG_REV,demand_unit,02_SA,02_SA,1,,3
s0021,AG_REV,demand_unit,03_NA,03_NA,2,,4
s0021,AG_REV,demand_unit,03_PA,03_PA,2,,5
s0021,AG_REV,demand_unit,03_SA,03_SA,1,,6
s0021,AG_REV,demand_unit,04_NA,04_NA,1,,7
s0021,AG_REV,demand_unit,04_PA1,04_PA1,4,,8
s0021,AG_REV,demand_unit,04_PA2,04_PA2,4,,9
s0021,AG_REV,demand_unit,05_NA,05_NA,2,,10
s0021,AG_REV,demand_unit,06_NA,06_NA,1,,11
s0021,AG_REV,demand_unit,06_PA,06_PA,3,,12
s0021,AG_REV,demand_unit,07N_NA,07N_NA,1,,13
s0021,AG_REV,demand_unit,07N_PA,07N_PA,3,,14
s0021,AG_REV,demand_unit,07S_NA,07S_NA,1,,15
s0021,AG_REV,demand_unit,07S_PA,07S_PA,4,,16
s0021,AG_REV,demand_unit,08N_NA,08N_NA,1,,17
s0021,AG_REV,demand_unit,08N_PA,08N_PA,2,,18
s0021,AG_REV,demand_unit,08N_SA1,08N_SA1,1,,19
s0021,AG_REV,demand_unit,08N_SA2,08N_SA2,2,,20
s0021,AG_REV,demand_unit,08S_NA1,08S_NA1,1,,21
s0021,AG_REV,demand_unit,08S_NA2,08S_NA2,1,,22
s0021,AG_REV,demand_unit,08S_PA,08S_PA,2,,23
s0021,AG_REV,demand_unit,08S_SA1,08S_SA1,1,,24
s0021,AG_REV,demand_unit,08S_SA2,08S_SA2,2,,25
s0021,AG_REV,demand_unit,08S_SA3,08S_SA3,1,,26
s0021,AG_REV,demand_unit,09_NA,09_NA,1,,27
s0021,AG_REV,demand_unit,09_SA1,09_SA1,2,,28
s0021,AG_REV,demand_unit,09_SA2,09_SA2,1,,29
s0021,AG_REV,demand_unit,10_NA,10_NA,3,,30
s0021,AG_REV,demand_unit,11_NA,11_NA,1,,31
s0021,AG_REV,demand_unit,11_SA1,11_SA1,2,,32
s0021,AG_REV,demand_unit,11_SA2,11_SA2,2,,33
s0021,AG_REV,demand_unit,11_SA3,11_SA3,2,,34
s0021,AG_REV,demand_unit,11_SA4,11_SA4,2,,35
s0021,AG_REV,demand_unit,12_NA,12_NA,1,,36
s0021,AG_REV,demand_unit,12_SA,12_SA,1,,37
s0021,AG_REV,demand_unit,13_NA,13_NA,1,,38
s0021,AG_REV,demand_unit,14_NA,14_NA,2,,39
s0021,AG_REV,demand_unit,15N_NA1,15N_NA1,1,,40
s0021,AG_REV,demand_unit,15N_NA2,15N_NA2,3,,41
s0021,AG_REV,demand_unit,15N_SA,15N_SA,1,,42
s0021,AG_REV,demand_unit,15S_NA1,15S_NA1,1,,43
s0021,AG_REV,demand_unit,15S_NA2,15S_NA2,3,,44
s0021,AG_REV,demand_unit,15S_SA,15S_SA,1,,45
s0021,AG_REV,demand_unit,16_NA1,16_NA1,1,,46
s0021,AG_REV,demand_unit,16_NA2,16_NA2,1,,47
s0021,AG_REV,demand_unit,16_PA,16_PA,4,,48
s0021,AG_REV,demand_unit,16_SA,16_SA,2,,49
s0021,AG_REV,demand_unit,17N_NA,17N_NA,1,,50
s0021,AG_REV,demand_unit,17S_NA,17S_NA,1,,51
s0021,AG_REV,demand_unit,17S_SA,17S_SA,1,,52
s0021,AG_REV,demand_unit,18_NA,18_NA,1,,53
s0021,AG_REV,demand_unit,18_SA,18_SA,1,,54
s0021,AG_REV,demand_unit,19_SA,19_SA,2,,55
s0021,AG_REV,demand_unit,20_NA1,20_NA1,2,,56
s0021,AG_REV,demand_unit,20_NA2,20_NA2,1,,57
s0021,AG_REV,demand_unit,20_PA,20_PA,1,,58
s0021,AG_REV,demand_unit,21_NA,21_NA,1,,59
s0021,AG_REV,demand_unit,21_PA,21_PA,3,,60
s0021,AG_REV,demand_unit,21_SA,21_SA,1,,61
s0021,AG_REV,demand_unit,22_NA,22_NA,1,,62
s0021,AG_REV,demand_unit,22_SA1,22_SA1,1,,63
s0021,AG_REV,demand_unit,22_SA2,22_SA2,1,,64
s0021,AG_REV,demand_unit,23_NA,23_NA,2,,65
s0021,AG_REV,demand_unit,24_NA1,24_NA1,2,,66
s0021,AG_REV,demand_unit,24_NA2,24_NA2,1,,67
s0021,AG_REV,demand_unit,24_NA3,24_NA3,2,,68
s0021,AG_REV,demand_unit,25_NA,25_NA,1,,69
s0021,AG_REV,demand_unit,25_PA1,25_PA1,2,,70
s0021,AG_REV,demand_unit,25_PA2,25_PA2,2,,71
s0021,AG_REV,demand_unit,26N_NA,26N_NA,1,,72
s0021,AG_REV,demand_unit,26S_NA,26S_NA,1,,73
s0021,AG_REV,demand_unit,50_PA1,50_PA1,3,,74
s0021,AG_REV,demand_unit,50_PA2,50_PA2,1,,75
s0021,AG_REV,demand_unit,60N_NA1,60N_NA1,2,,76
s0021,AG_REV,demand_unit,60N_NA2,60N_NA2,1,,77
s0021,AG_REV,demand_unit,60N_NA3,60N_NA3,2,,78
s0021,AG_REV,demand_unit,60N_NA4,60N_NA4,2,,79
s0021,AG_REV,demand_unit,60N_NA5,60N_NA5,1,,80
s0021,AG_REV,demand_unit,60S_NA1,60S_NA1,1,,81
s0021,AG_REV,demand_unit,60S_NA2,60S_NA2,1,,82
s0021,AG_REV,demand_unit,60S_PA1,60S_PA1,2,,83
s0021,AG_REV,demand_unit,60S_PA2,60S_PA2,3,,84
s0021,AG_REV,demand_unit,61_NA1,61_NA1,1,,85
s0021,AG_REV,demand_unit,61_NA2,61_NA2,2,,86
s0021,AG_REV,demand_unit,61_NA3,61_NA3,1,,87
s0021,AG_REV,demand_unit,61_NA4,61_NA4,1,,88
s0021,AG_REV,demand_unit,61_NA5,61_NA5,1,,89
s0021,AG_REV,demand_unit,61_NA6,61_NA6,1,,90
s0021,AG_REV,demand_unit,61_PA1,61_PA1,2,,91
s0021,AG_REV,demand_unit,61_PA2,61_PA2,2,,92
s0021,AG_REV,demand_unit,61_PA3,61_PA3,2,,93
s0021,AG_REV,demand_unit,62_NA1,62_NA1,1,,94
s0021,AG_REV,demand_unit,62_NA2,62_NA2,1,,95
s0021,AG_REV,demand_unit,62_NA3,62_NA3,2,,96
s0021,AG_REV,demand_unit,62_NA4,62_NA4,1,,97
s0021,AG_REV,demand_unit,62_NA5,62_NA5,1,,98
s0021,AG_REV,demand_unit,62_NA6,62_NA6,4,,99
s0021,AG_REV,demand_unit,63_NA1,63_NA1,1,,100
s0021,AG_REV,demand_unit,63_NA2,63_NA2,1,,101
s0021,AG_REV,demand_unit,63_NA3,63_NA3,3,,102
s0021,AG_REV,demand_unit,63_NA4,63_NA4,1,,103
s0021,AG_REV,demand_unit,64_NA1,64_NA1,1,,104
s0021,AG_REV,demand_unit,64_NA2,64_NA2,1,,105
s0021,AG_REV,demand_unit,64_PA1,64_PA1,3,,106
s0021,AG_REV,demand_unit,64_PA2,64_PA2,3,,107
s0021,AG_REV,demand_unit,64_PA3,64_PA3,3,,108
s0021,AG_REV,demand_unit,64_XA,64_XA,2,,109
s0021,AG_REV,demand_unit,71_NA1,71_NA1,1,,110
s0021,AG_REV,demand_unit,71_NA2,71_NA2,1,,111
s0021,AG_REV,demand_unit,71_PA1,71_PA1,4,,112
s0021,AG_REV,demand_unit,71_PA2,71_PA2,1,,113
s0021,AG_REV,demand_unit,71_PA3,71_PA3,4,,114
s0021,AG_REV,demand_unit,71_PA4,71_PA4,1,,115
s0021,AG_REV,demand_unit,71_PA5,71_PA5,4,,116
s0021,AG_REV,demand_unit,71_PA6,71_PA6,4,,117
s0021,AG_REV,demand_unit,71_PA7,71_PA7,1,,118
s0021,AG_REV,demand_unit,71_PA8,71_PA8,4,,119
s0021,AG_REV,demand_unit,72_NA1,72_NA1,1,,120
s0021,AG_REV,demand_unit,72_NA2,72_NA2,1,,121
s0021,AG_REV,demand_unit,72_PA,72_PA,1,,122
s0021,AG_REV,demand_unit,72_XA1,72_XA1,1,,123
s0021,AG_REV,demand_unit,72_XA2,72_XA2,1,,124
s0021,AG_REV,demand_unit,72_XA3,72_XA3,2,,125
s0021,AG_REV,demand_unit,73_NA,73_NA,1,,126
s0021,AG_REV,demand_unit,73_PA1,73_PA1,4,,127
s0021,AG_REV,demand_unit,73_PA2,73_PA2,2,,128
s0021,AG_REV,demand_unit,73_PA3,73_PA3,4,,129
s0021,AG_REV,demand_unit,73_XA,73_XA,2,,130
s0021,AG_REV,demand_unit,90_PA1,90_PA1,4,,131
s0021,AG_REV,demand_unit,90_PA2,90_PA2,3,,132
s0021,CWS_DEL,demand_unit,02_NU,02_NU,1,,1
s0021,CWS_DEL,demand_unit,02_PU,02_PU,1,,2
s0021,CWS_DEL,demand_unit,02_SU,02_SU,1,,3
s0021,CWS_DEL,demand_unit,03_NU,03_NU,1,,4
s0021,CWS_DEL,demand_unit,03_PU1,03_PU1,1,,5
s0021,CWS_DEL,demand_unit,03_PU2,03_PU2,1,,6
s0021,CWS_DEL,demand_unit,03_SU,03_SU,1,,7
s0021,CWS_DEL,demand_unit,04_NU1,04_NU1,1,,8
s0021,CWS_DEL,demand_unit,04_NU2,04_NU2,1,,9
s0021,CWS_DEL,demand_unit,05_NU,05_NU,1,,10
s0021,CWS_DEL,demand_unit,06_NU,06_NU,1,,11
s0021,CWS_DEL,demand_unit,07N_NU,07N_NU,1,,12
s0021,CWS_DEL,demand_unit,07S_NU,07S_NU,1,,13
s0021,CWS_DEL,demand_unit,08N_NU,08N_NU,1,,14
s0021,CWS_DEL,demand_unit,08S_NU,08S_NU,1,,15
s0021,CWS_DEL,demand_unit,09_NU,09_NU,1,,16
s0021,CWS_DEL,demand_unit,10_NU1,10_NU1,1,,17
s0021,CWS_DEL,demand_unit,10_NU2,10_NU2,1,,18
s0021,CWS_DEL,demand_unit,11_NU1,11_NU1,1,,19
s0021,CWS_DEL,demand_unit,11_NU2,11_NU2,1,,20
s0021,CWS_DEL,demand_unit,12_NU1,12_NU1,1,,21
s0021,CWS_DEL,demand_unit,12_NU2,12_NU2,1,,22
s0021,CWS_DEL,demand_unit,13_NU1,13_NU1,1,,23
s0021,CWS_DEL,demand_unit,13_NU2,13_NU2,4,,24
s0021,CWS_DEL,demand_unit,14_NU,14_NU,1,,25
s0021,CWS_DEL,demand_unit,15N_NU,15N_NU,4,,26
s0021,CWS_DEL,demand_unit,15S_NU,15S_NU,1,,27
s0021,CWS_DEL,demand_unit,16_NU,16_NU,1,,28
s0021,CWS_DEL,demand_unit,16_PU,16_PU,1,,29
s0021,CWS_DEL,demand_unit,17N_NU,17N_NU,1,,30
s0021,CWS_DEL,demand_unit,17S_NU,17S_NU,1,,31
s0021,CWS_DEL,demand_unit,18_NU,18_NU,1,,32
s0021,CWS_DEL,demand_unit,19_NU,19_NU,1,,33
s0021,CWS_DEL,demand_unit,20_NU1,20_NU1,1,,34
s0021,CWS_DEL,demand_unit,20_NU2,20_NU2,1,,35
s0021,CWS_DEL,demand_unit,21_PU,21_PU,1,,36
s0021,CWS_DEL,demand_unit,22_NU,22_NU,1,,37
s0021,CWS_DEL,demand_unit,23_NU,23_NU,1,,38
s0021,CWS_DEL,demand_unit,24_NU1,24_NU1,1,,39
s0021,CWS_DEL,demand_unit,24_NU2,24_NU2,1,,40
s0021,CWS_DEL,demand_unit,24_NU3,24_NU3,1,,41
s0021,CWS_DEL,demand_unit,24_NU4,24_NU4,1,,42
s0021,CWS_DEL,demand_unit,25_NU,25_NU,1,,43
s0021,CWS_DEL,demand_unit,25_PU,25_PU,1,,44
s0021,CWS_DEL,demand_unit,26N_NU1,26N_NU1,2,,45
s0021,CWS_DEL,demand_unit,26N_NU2,26N_NU2,1,,46
s0021,CWS_DEL,demand_unit,26N_NU3,26N_NU3,1,,47
s0021,CWS_DEL,demand_unit,26N_NU4,26N_NU4,1,,48
s0021,CWS_DEL,demand_unit,26N_NU5,26N_NU5,1,,49
s0021,CWS_DEL,demand_unit,26N_PU1,26N_PU1,1,,50
s0021,CWS_DEL,demand_unit,26N_PU2,26N_PU2,1,,51
s0021,CWS_DEL,demand_unit,26N_PU3,26N_PU3,1,,52
s0021,CWS_DEL,demand_unit,26S_NU1,26S_NU1,1,,53
s0021,CWS_DEL,demand_unit,26S_NU2,26S_NU2,4,,54
s0021,CWS_DEL,demand_unit,26S_NU3,26S_NU3,1,,55
s0021,CWS_DEL,demand_unit,26S_NU4,26S_NU4,1,,56
s0021,CWS_DEL,demand_unit,26S_PU1,26S_PU1,1,,57
s0021,CWS_DEL,demand_unit,26S_PU2,26S_PU2,1,,58
s0021,CWS_DEL,demand_unit,26S_PU3,26S_PU3,1,,59
s0021,CWS_DEL,demand_unit,26S_PU4,26S_PU4,1,,60
s0021,CWS_DEL,demand_unit,26S_PU5,26S_PU5,1,,61
s0021,CWS_DEL,demand_unit,26S_PU6,26S_PU6,1,,62
s0021,CWS_DEL,demand_unit,50_PU,50_PU,1,,63
s0021,CWS_DEL,demand_unit,60N_NU1,60N_NU1,1,,64
s0021,CWS_DEL,demand_unit,60N_NU2,60N_NU2,1,,65
s0021,CWS_DEL,demand_unit,60N_PU,60N_PU,1,,66
s0021,CWS_DEL,demand_unit,60S_NU1,60S_NU1,1,,67
s0021,CWS_DEL,demand_unit,61_NU1,61_NU1,1,,68
s0021,CWS_DEL,demand_unit,61_NU2,61_NU2,1,,69
s0021,CWS_DEL,demand_unit,61_NU3,61_NU3,1,,70
s0021,CWS_DEL,demand_unit,62_NU,62_NU,1,,71
s0021,CWS_DEL,demand_unit,63_NU,63_NU,1,,72
s0021,CWS_DEL,demand_unit,64_NU,64_NU,4,,73
s0021,CWS_DEL,demand_unit,71_NU,71_NU,4,,74
s0021,CWS_DEL,demand_unit,71_PU1,71_PU1,4,,75
s0021,CWS_DEL,demand_unit,71_PU2,71_PU2,1,,76
s0021,CWS_DEL,demand_unit,72_NU,72_NU,1,,77
s0021,CWS_DEL,demand_unit,72_PU,72_PU,1,,78
s0021,CWS_DEL,demand_unit,73_NU,73_NU,4,,79
s0021,CWS_DEL,demand_unit,90_PU,90_PU,1,,80
s0021,CWS_DEL,demand_unit,AMADR_NU,AMADR_NU,1,,81
s0021,CWS_DEL,demand_unit,AMCYN,AMCYN,1,,82
s0021,CWS_DEL,demand_unit,ANTOC,ANTOC,1,,83
s0021,CWS_DEL,demand_unit,ELDID_NU1,ELDID_NU1,1,,84
s0021,CWS_DEL,demand_unit,ELDID_NU2,ELDID_NU2,1,,85
s0021,CWS_DEL,demand_unit,ELDID_NU3,ELDID_NU3,1,,86
s0021,CWS_DEL,demand_unit,FRFLD,FRFLD,1,,87
s0021,CWS_DEL,demand_unit,GDPUD_NU,GDPUD_NU,1,,88
s0021,CWS_DEL,demand_unit,GRSVL,GRSVL,1,,89
s0021,CWS_DEL,demand_unit,PCWA3,PCWA3,1,,90
s0021,CWS_DEL,demand_unit,WSPNT_NU,WSPNT_NU,1,,91
s0021,DELTA_ECO,wba,DETAW,Sacramento-San Joaquin Delta (DETAW),3,1,1
s0021,ENV_FLOWS,network_node,AMR004,American River at I-80 Bridge,3,1,1
s0021,ENV_FLOWS,network_node,FTR003,Feather River,3,1,2
s0021,ENV_FLOWS,network_node,FTR029,Feather River at Yuba City,3,1,3
s0021,ENV_FLOWS,network_node,MCD005,Merced River at Stevinson,3,1,4
s0021,ENV_FLOWS,network_node,MOK028,Mokelumne River,3,1,5
s0021,ENV_FLOWS,network_node,SAC000,Sacramento at confluence,3,1,6
s0021,ENV_FLOWS,network_node,SAC049,Sacramento River at Freeport,2,1,7
s0021,ENV_FLOWS,network_node,SAC122,Sacramento River at Tisdale Weir,2,1,8
s0021,ENV_FLOWS,network_node,SAC148,Sacramento River at Colusa Weir,2,1,9
s0021,ENV_FLOWS,network_node,SAC257,Sacramento River above Bend Bridge,2,1,10
s0021,ENV_FLOWS,network_node,SAC289,Sacramento River (South Bonnieville),2,1,11
s0021,ENV_FLOWS,network_node,SJR070,San Joaquin near Vernalis,3,1,12
s0021,ENV_FLOWS,network_node,SJR127,San Joaquin at Salt Slough,3,1,13
s0021,ENV_FLOWS,network_node,STS011,Stanislaus River,3,1,14
s0021,ENV_FLOWS,network_node,TRN111,Trinity River at Lewiston,3,1,15
s0021,ENV_FLOWS,network_node,TUO003,Tuolumne River,3,1,16
s0021,ENV_FLOWS,network_node,YUB002,Yuba River at Marysville,2,1,17
s0021,FW_DELTA_USES,compliance_station,EM,Emmaton,2,1,1
s0021,FW_DELTA_USES,compliance_station,JP,Jersey Point,2,1,2
s0021,FW_EXP,network_node,CAA003,Banks Pumping Plant,1,1,1
s0021,FW_EXP,network_node,DMC000,Jones Pumping Plant,1,1,2
s0021,GW_STOR,wba,10,WBA 10,1,1,1
s0021,GW_STOR,wba,11,WBA 11,1,1,2
s0021,GW_STOR,wba,12,WBA 12,2,1,3
s0021,GW_STOR,wba,13,WBA 13,2,1,4
s0021,GW_STOR,wba,14,WBA 14,2,1,5
s0021,GW_STOR,wba,15N,WBA 15N,2,1,6
s0021,GW_STOR,wba,15S,WBA 15S,3,1,7
s0021,GW_STOR,wba,16,WBA 16,3,1,8
s0021,GW_STOR,wba,17N,WBA 17N,1,1,9
s0021,GW_STOR,wba,17S,WBA 17S,3,1,10
s0021,GW_STOR,wba,18,WBA 18,3,1,11
s0021,GW_STOR,wba,19,WBA 19,3,1,12
s0021,GW_STOR,wba,2,WBA 2,3,1,13
s0021,GW_STOR,wba,20,WBA 20,1,1,14
s0021,GW_STOR,wba,21,WBA 21,3,1,15
s0021,GW_STOR,wba,22,WBA 22,3,1,16
s0021,GW_STOR,wba,23,WBA 23,3,1,17
s0021,GW_STOR,wba,24,WBA 24,4,1,18
s0021,GW_STOR,wba,25,WBA 25,2,1,19
s0021,GW_STOR,wba,26N,WBA 26N,3,1,20
s0021,GW_STOR,wba,26S,WBA 26S,2,1,21
s0021,GW_STOR,wba,3,WBA 3,1,1,22
s0021,GW_STOR,wba,4,WBA 4,2,1,23
s0021,GW_STOR,wba,5,WBA 5,1,1,24
s0021,GW_STOR,wba,50,WBA 50,2,1,25
s0021,GW_STOR,wba,6,WBA 6,2,1,26
s0021,GW_STOR,wba,60N,WBA 60N,2,1,27
s0021,GW_STOR,wba,60S,WBA 60S,2,1,28
s0021,GW_STOR,wba,61,WBA 61,1,1,29
s0021,GW_STOR,wba,62,WBA 62,3,1,30
s0021,GW_STOR,wba,63,WBA 63,4,1,31
s0021,GW_STOR,wba,64,WBA 64,4,1,32
s0021,GW_STOR,wba,71,WBA 71,3,1,33
s0021,GW_STOR,wba,72,WBA 72,3,1,34
s0021,GW_STOR,wba,73,WBA 73,4,1,35
s0021,GW_STOR,wba,7N,WBA 7N,2,1,36
s0021,GW_STOR,wba,7S,WBA 7S,2,1,37
s0021,GW_STOR,wba,8N,WBA 8N,2,1,38
s0021,GW_STOR,wba,8S,WBA 8S,2,1,39
s0021,GW_STOR,wba,9,WBA 9,1,1,40
s0021,GW_STOR,wba,90,WBA 90,4,1,41
s0021,GW_STOR,wba,DETAW,Delta-Eastside Water,2,1,42
s0021,RES_STOR,reservoir,FOLSM,Folsom Reservoir,3,1,1
s0021,RES_STOR,reservoir,MELON,New Melones Reservoir,2,1,2
s0021,RES_STOR,reservoir,MLRTN,Millerton Reservoir,4,1,3
s0021,RES_STOR,reservoir,OROVL,Oroville Reservoir,2,1,4
s0021,RES_STOR,reservoir,SHSTA,Shasta Reservoir,2,1,5
s0021,RES_STOR,reservoir,SLUIS_CVP,San Luis Reservoir (CVP),3,1,6
s0021,RES_STOR,reservoir,SLUIS_SWP,San Luis Reservoir (SWP),3,1,7
s0021,RES_STOR,reservoir,TRNTY,Trinity Reservoir,3,1,8
s0021,WRC_SALMON_AB,network_node,SAC299,Sacramento River at Keswick,4,1,1
s0023,CWS_DEL,demand_unit,WSPNT_NU,WSPNT_NU,1,,1
s0023,CWS_DEL,demand_unit,GRSVL,GRSVL,1,,2
s0023,CWS_DEL,demand_unit,FRFLD,FRFLD,1,,3
s0023,CWS_DEL,demand_unit,ANTOC,ANTOC,1,,4
s0023,CWS_DEL,demand_unit,AMCYN,AMCYN,1,,5
s0023,CWS_DEL,demand_unit,AMADR_NU,AMADR_NU,1,,6
s0023,CWS_DEL,demand_unit,73_NU,73_NU,1,,7
s0023,CWS_DEL,demand_unit,72_PU,72_PU,1,,8
s0023,CWS_DEL,demand_unit,72_NU,72_NU,1,,9
s0023,CWS_DEL,demand_unit,71_NU,71_NU,1,,10
s0023,CWS_DEL,demand_unit,64_NU,64_NU,1,,11
s0023,CWS_DEL,demand_unit,63_NU,63_NU,1,,12
s0023,CWS_DEL,demand_unit,62_NU,62_NU,1,,13
s0023,CWS_DEL,demand_unit,61_NU3,61_NU3,1,,14
s0023,CWS_DEL,demand_unit,26N_NU5,26N_NU5,1,,15
s0023,CWS_DEL,demand_unit,25_NU,25_NU,1,,16
s0023,CWS_DEL,demand_unit,24_NU4,24_NU4,4,,17
s0023,CWS_DEL,demand_unit,23_NU,23_NU,1,,18
s0023,CWS_DEL,demand_unit,22_NU,22_NU,1,,19
s0023,CWS_DEL,demand_unit,20_NU2,20_NU2,1,,20
s0023,CWS_DEL,demand_unit,19_NU,19_NU,1,,21
s0023,CWS_DEL,demand_unit,18_NU,18_NU,1,,22
s0023,CWS_DEL,demand_unit,17S_NU,17S_NU,1,,23
s0023,CWS_DEL,demand_unit,17N_NU,17N_NU,1,,24
s0023,CWS_DEL,demand_unit,16_NU,16_NU,1,,25
s0023,CWS_DEL,demand_unit,15S_NU,15S_NU,1,,26
s0023,CWS_DEL,demand_unit,14_NU,14_NU,1,,27
s0023,CWS_DEL,demand_unit,12_NU2,12_NU2,1,,28
