id,short_code,network_id,river,from_node,to_node,shape_length_m,model_source_id,source_id,network_version_id,is_active,created_at,created_by,updated_at,updated_by
1,R_13_NU1_ORWWTP,4772,,13_NU1,ORWWTP,4500.0,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
2,CT_BENDBRIDGE,713,BENDBRIDGE,Bend Bridge,SAC257,7500.0,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
3,CT_BUTTECITY,714,BUTTECITY,ButteCity,SAC169,7499.9999893411,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
4,CT_COLUSA,715,COLUSA,Colusa,CBD000,7500.00003466891,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
5,CT_DAVIS,716,DAVIS,Davis,PTH007,7500.00000351538,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
6,CT_FAIROAKS,717,FAIROAKS,FairOaks,AMR022,7500.00001101893,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
7,CT_FREEPORT,718,FREEPORT,Freeport,SAC049,7500.00005625693,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
8,CT_NICOLAUS,724,NICOLAUS,Nicolaus,FTR008,7500.00000818407,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
9,CT_OROVILLE,725,OROVILLE,Oroville,OROVL,7500.00002996384,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
10,CT_SACSLOUGH,728,SACSLOUGH,SacSlough,SSL001,7500.00001514946,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
11,CT_SMARTVILLE,730,SMARTVILLE,Smartville,ENGLB,7500.00000217662,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
12,CT_VERONA,733,VERONA,Verona,SAC081,7500.00002683971,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
13,CT_WHEATLAND,734,WHEATLAND,Wheatland,CMPFW,7500.00002716253,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
14,CT_WILKINSSL,735,WILKINSSL,WilkinsSlough,SAC120,7499.9999567563,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
15,CT_WOODLAND,736,WOODLAND,WOODLAND,CSL004,5738.11772471408,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
16,CT_YOLO,737,YOLO,Yolo,CCH012,7500.00000251896,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
17,C_ABN000,752,ABN,ABN000,CRC002,7420.28975526427,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
18,C_ABN006,753,ABN,ABN006,ABN000,10441.5893756618,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
19,C_ABN010,754,ABN,ABN010,ABN006,6270.99051383392,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
20,C_ABN014,755,ABN,ABN014,ABN010,5814.27280242971,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
21,C_ABN024,756,ABN,ABN024,ABN014,15301.284302082,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
22,C_ABN026,757,ABN,ABN026,ABN024,3938.29676441623,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
23,C_ABN027,758,ABN,ABN027,ABN026,1685.94113250432,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
24,C_ABT002,759,ABT,ABT002,ABN026,1544.2306088929,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
25,C_ACP001,760,ACP,ACP001,EDC004,37.3713920013762,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
26,C_ALD001,761,ALD,ALD001,SFA063,1435.22870456851,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
27,C_ALD002,762,ALD,ALD002,ALD001,296.76662989439,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
28,C_ALD004,763,ALD,ALD004,ALD002,4469.78550440921,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
29,C_ALMNR,764,ALMNR,ALMNR,NFF069,15809.8311823358,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
30,C_ALOHA,765,ALOHA,ALOHA,PYR001,6035.73985119051,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
31,C_AMADR,767,AMADR,AMADR,DSC026,13812.3653644228,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
32,C_AMR004,768,AMR,AMR004,SAC063,6437.37601583722,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
33,C_AMR006,769,AMR,AMR006,AMR004,4063.38582780649,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
34,C_AMR007,770,AMR,AMR007,AMR006,1222.80349061754,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
35,C_AMR009,771,AMR,AMR009,AMR007,2786.21739605386,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
36,C_AMR015,772,AMR,AMR015,AMR009,9656.1122833388,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
37,C_AMR017,773,AMR,AMR017,AMR015,2535.01378427396,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
38,C_AMR020,774,AMR,AMR020,AMR017,5511.65792080827,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
39,C_AMR022,775,AMR,AMR022,AMR020,3338.88754337679,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
40,C_ANG014,778,ANG,ANG014,STS072,23008.2953298029,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
41,C_ANG015,779,ANG,ANG015,ANG014,488.553304748775,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
42,C_ANG017,780,ANG,ANG017,ANG015,4568.73066044978,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
43,C_ANT010,781,ANT,ANT010,SAC232,16093.4399715797,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
44,C_ANT011,782,ANT,ANT011,ANT010,2259.63860313049,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
45,C_ANTLP,783,ANTLP,ANTLP,EBF018,64082.2410850444,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
46,C_ASL013,784,ASL,ASL013,EBP022,20663.2532240635,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
47,C_BANOS,785,BANOS,BANOS,LBN025,6368.33109527096,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
48,C_BCC004,788,BCC,BCC004,SAC196,6437.37603144149,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
49,C_BCC006,789,BCC,BCC006,BCC004,3218.68798167176,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
50,C_BCC012,790,BCC,BCC012,BCC006,9656.0640280873,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
51,C_BCC014,791,BCC,BCC014,BCC012,2749.14218216063,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
52,C_BCK006,792,BCK,BCK006,EBP048,9656.08334951595,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
53,C_BCK010,793,BCK,BCK010,BCK006,6437.38887249026,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
54,C_BCK017,794,BCK,BCK017,BCK010,11265.4304687753,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
55,C_BCK024,795,BCK,BCK024,BCK017,11265.4305578534,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
56,C_BCK031,797,BCK,BCK031,BCK024,11265.4304733647,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
57,C_BCK033,798,BCK,BCK033,BCK031,3844.97112821405,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
58,C_BCK035,799,BCK,BCK035,BCK033,2592.41776276704,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
59,C_BCK040,800,BCK,BCK040,BCK035,8299.41739073684,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
60,C_BCM003,801,BCM,BCM003,MFM008,4305.86073459881,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
61,C_BCN005,802,BCN,BCN005,SAC275,8046.73608660723,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
62,C_BCN010,803,BCN,BCN010,BCN005,8046.70391393193,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
63,C_BCT000,805,BCT,BCT000,CMN005,1360.91669440904,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
64,C_BEARD,807,BEARD,BEARD,MFS017,1674.1019002473,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
65,C_BEC000,808,BEC,BEC000,BEC021,34240.4166642802,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
66,C_BEC021,809,BEC,BEC021,BEC022,1571.98555594397,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
67,C_BEC022,810,BEC,BEC022,BEC024,2064.26734890472,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
68,C_BEC024,811,BEC,BEC024,WSE003,4828.09070126,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
69,C_BGC002,813,BGC,BGC002,MFF088,2522.20247517771,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
70,C_BGD000,821,BGD,BGD000,CRK005,16349.30819676,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
71,C_BLKBT,822,BLKBT,BLKBT,STN026,596.803692112069,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
72,C_BLT000,824,BLT,BLT000,LOONL,4879.34596495901,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
73,C_BLUMD,825,BLUMD,BLUMD,SLTSP,6694.50688200438,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
74,C_BOWMN,828,BOWMN,BOWMN,CCS010,354.010529803535,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
75,C_BRC002,837,BRC,BRC002,CCH058,2613.51391164739,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
76,C_BRC003,838,BRC,BRC003,BRC002,2214.57674900146,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
77,C_BRR004,839,BRR,BRR004,FTR012,6439.2582590619,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
78,C_BRR011,840,BRR,BRR011,BRR004,12068.2414286733,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
79,C_BRR017,841,BRR,BRR017,BRR011,8660.30974841533,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
80,C_BRR023,842,BRR,BRR023,CMPFW,8395.13222346385,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
81,C_BRR028,843,BRR,BRR028,BRR023,7698.39776671299,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
82,C_BRR031,844,BRR,BRR031,BRR028,5043.98239876527,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
83,C_BRR049,845,BRR,BRR049,CMBIE,20288.111475987,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
84,C_BRR050,846,BRR,BRR050,BRR049,577.040160791604,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
85,C_BRR060,847,BRR,BRR060,RLLNS,16747.8591780965,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
86,C_BRR061,848,BRR,BRR061,BRR060,877.254869653517,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
87,C_BRR066,849,BRR,BRR066,BRR061,8054.78382034604,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
88,C_BRR067,850,BRR,BRR067,BRR066,795.589952812578,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
89,C_BRR072,851,BRR,BRR072,BRR067,8437.15964876272,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
90,C_BRR073,852,BRR,BRR073,BRR072,2028.1553608885,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
91,C_BRR074,853,BRR,BRR074,BRR073,1564.29360574516,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
92,C_BRS018,854,BRS,BRS018,EBP019,29186.7543621027,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
93,C_BRV002,856,BRV,BRV002,NFM024,2427.22033761959,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
94,C_BRV003,857,BRV,BRV003,BRV002,144.913325987552,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
95,C_BRV005,858,BRV,BRV005,BRV003,6162.24558248032,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
96,C_BRYSA,859,BRYSA,BRYSA,PTH030,2203.35740828648,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
97,C_BSC000,860,BSC,BSC000,BSC005,7616.93894606172,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
98,C_BSC005,861,BSC,BSC005,BSC009,8411.15237400435,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
99,C_BSC009,862,BSC,BSC009,BSC010,219.557003071551,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
100,C_BSC010,863,BSC,BSC010,BSC011,572.979498206048,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
101,C_BSC011,864,BSC,BSC011,SPLDG,673.504205786377,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
102,C_BSH002,865,BSH,BSH002,SFA044,3971.72357208236,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
103,C_BSH003,866,BSH,BSH003,BSH002,107.430613784173,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
104,C_BSL001A,867,BSL,BSL001,BSL000,785.898260266706,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
105,C_BSL001B,868,BSL,BSL001,BSL004,4942.52875777672,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
106,C_BSL004,869,BSL,BSL004,SBP031,7857.54389173586,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
107,C_BTC003,871,BTC,BTC003,BSL001,5452.40455501291,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
108,C_BTC007,872,BTC,BTC007,BTC003,6241.79340727777,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
109,C_BTC012,873,BTC,BTC012,BTC007,8125.69499578106,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
110,C_BTC015,874,BTC,BTC015,BTC012,3630.77016088704,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
111,C_BTC016,875,BTC,BTC016,BTC015,1820.68586298208,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
112,C_BTC017,876,BTC,BTC017,BTC016,1651.74120012351,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
113,C_BTC018,877,BTC,BTC018,BTC017,2049.3266582552,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
114,C_BTC024,878,BTC,BTC024,BTC018,9656.18119468672,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
115,C_BTC029,879,BTC,BTC029,BTC024,8046.81793909944,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
116,C_BTC032,880,BTC,BTC032,BTC029,4155.96845966901,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
117,C_BTC036,881,BTC,BTC036,BTC032,7286.49313840663,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
118,C_BTC041,882,BTC,BTC041,BTC036,7869.90126280737,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
119,C_BTC043,883,BTC,BTC043,BTC041,3083.98477401356,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
120,C_BTC045,884,BTC,BTC045,BTC043,2664.31270901157,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
121,C_BTC048,885,BTC,BTC048,BTC045,4898.24213025656,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
122,C_BTC060,886,BTC,BTC060,BTC048,20295.2892683652,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
123,C_BTL006,887,BTL,BTL006,SAC269,9267.31746488793,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
124,C_BTN007,888,BTN,BTN007,NFF048,4490.89038476146,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
125,C_BTT007,889,BTT,BTT007,BTVLY,7868.52750405435,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
126,C_BTVLY,890,BTVLY,BTVLY,NFF060,3506.75639602457,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
127,C_BUCKS,891,BUCKS,BUCKS,LBUCK,2096.79250156334,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
128,C_BUK007,892,BUK,BUK007,NFF039,10417.5059602641,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
129,C_BUR005,893,BUR,BUR005,BCK033,7378.28926928464,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
130,C_BVC007,894,BVC,BVC007,NFS006,5668.35044646031,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
131,C_BVD000,895,BVD,BVC007,NFS008,1206.76393933468,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
132,C_BVT003,897,BVT,BVT003,BTT007,344.370332791627,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
133,C_CAA000,900,CAA,CAA000,CAA002,2907.45800171373,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
134,C_CAA002,901,CAA,CAA002,CAA003,2031.06995355134,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
135,C_CAA003,902,CAA,CAA003,CAA005,2451.72762227225,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
136,C_CAA005,903,CAA,CAA005,CAA006,2232.08611450962,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
137,C_CAA006,904,CAA,CAA006,CAA009,4862.11309290868,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
138,C_CAA009,905,CAA,CAA009,CAA012,4910.81421044717,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
139,C_CAA012,906,CAA,CAA012,CAA024,19229.3940216063,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
140,C_CAA024,907,CAA,CAA024,CAA046,35470.6385194384,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
141,C_CAA046,908,CAA,CAA046,CAA051,8593.1747038459,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
142,C_CAA051,909,CAA,CAA051,CAA066,23528.7699784932,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
143,C_CAA066,910,CAA,CAA066,CAA067,1281.80775649211,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
144,C_CAA067,911,CAA,CAA067,CAA069,3546.23386943811,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
145,C_CAA069,912,CAA,CAA069,CAA071,3643.89314557182,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
146,C_CAA071,913,CAA,CAA071,CAA087,25525.3816623905,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
147,C_CAA087,914,CAA,CAA087,CAA095,13458.8090487643,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
148,C_CAA095,915,CAA,CAA095,CAA109,21653.9325325102,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
149,C_CAA109,916,CAA,CAA109,CAA143,55768.0747776603,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
150,C_CAA143,917,CAA,CAA143,CAA155,20135.1479540139,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
151,C_CAA155,918,CAA,CAA155,CAA156,1207.33212136564,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
152,C_CAA156,919,CAA,CAA156,CAA165,13104.761800835,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
153,C_CAA165,920,CAA,CAA165,CAA172,12644.7936685935,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
154,C_CAA172,921,CAA,CAA172,,1768.36935909101,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
155,C_CAPLS,944,CAPLS,CAPLS,CPC008,2299.45719827433,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
156,C_CBC000,945,CBC,CBC000,CBC001,1242.02426785417,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
157,C_CBD000,946,CBD,CBD000,SAC093,432.925154516881,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
158,C_CBD001,947,CBD,CBD001,CBD000,619.077621773001,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
159,C_CBD005,948,CBD,CBD005,CBD001,7050.02342684575,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
160,C_CBD012,949,CBD,CBD012,CBD005,11210.1018032915,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
161,C_CBD018,950,CBD,CBD018,CBD012,9656.06399728477,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
162,C_CBD023,951,CBD,CBD023,CBD018,8046.72004050017,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
